Index,Variant,region,Location code,ISO3,Type,Year,total_pop_january,total_pop_july,male_pop_july,female_pop_july,pop_density_july,sex_ratio_july,age_median_july,life_expectancy_birth,male_life_expectancy_birth,female_life_expectancy_birth,infant_mortality_rate_per_thou,under_5_deaths
18163,Estimates,Mexico,484,MEX,Country/Area,1977,  61 477,  62 308,  31 128,  31 181,31.8,99.8,15.3,63,60.2,65.9,62.5,192
18164,Estimates,Mexico,484,MEX,Country/Area,1978,  63 140,  63 979,  31 956,  32 023,32.7,99.8,15.4,63.4,60.5,66.5,60.2,185
18165,Estimates,Mexico,484,MEX,Country/Area,1979,  64 818,  65 649,  32 782,  32 867,33.5,99.7,15.5,63.9,60.8,67.1,57.9,177
18166,Estimates,Mexico,484,MEX,Country/Area,1980,  66 480,  67 300,  33 598,  33 703,34.4,99.7,15.7,64.3,61.1,67.6,55.6,169
18167,Estimates,Mexico,484,MEX,Country/Area,1981,  68 121,  68 892,  34 353,  34 539,35.2,99.5,16,64.7,61.5,68.1,53.4,161
18168,Estimates,Mexico,484,MEX,Country/Area,1982,  69 663,  70 433,  35 054,  35 379,35.9,99.1,16.3,65.3,62.1,68.6,51.3,155
18169,Estimates,Mexico,484,MEX,Country/Area,1983,  71 203,  71 971,  35 754,  36 218,36.7,98.7,16.6,65.8,62.6,69,49.2,149
18170,Estimates,Mexico,484,MEX,Country/Area,1984,  72 739,  73 507,  36 452,  37 055,37.5,98.4,16.9,66.2,63.2,69.4,47.1,143
18171,Estimates,Mexico,484,MEX,Country/Area,1985,  74 274,  75 043,  37 152,  37 891,38.3,98,17.2,66.8,63.8,69.9,45.2,137
18172,Estimates,Mexico,484,MEX,Country/Area,1986,  75 812,  76 586,  37 855,  38 731,39.1,97.7,17.5,67.4,64.4,70.4,43.3,132
18173,Estimates,Mexico,484,MEX,Country/Area,1987,  77 359,  78 137,  38 562,  39 574,39.9,97.4,17.8,67.9,64.9,71,41.4,125
18174,Estimates,Mexico,484,MEX,Country/Area,1988,  78 915,  79 696,  39 274,  40 422,40.7,97.2,18.1,68.3,65.4,71.3,39.7,119
18175,Estimates,Mexico,484,MEX,Country/Area,1989,  80 477,  81 247,  39 981,  41 267,41.5,96.9,18.4,68.6,65.7,71.6,38,114
18176,Estimates,Mexico,484,MEX,Country/Area,1990,  82 018,  82 820,  40 708,  42 112,42.3,96.7,18.7,69,66.1,72,36.3,109
18177,Estimates,Mexico,484,MEX,Country/Area,1991,  83 623,  84 431,  41 468,  42 963,43.1,96.5,19,69.4,66.4,72.4,34.8,105
18178,Estimates,Mexico,484,MEX,Country/Area,1992,  85 239,  86 045,  42 230,  43 815,43.9,96.4,19.3,69.7,66.7,72.6,33.2,101
18179,Estimates,Mexico,484,MEX,Country/Area,1993,  86 851,  87 654,  42 989,  44 665,44.7,96.2,19.7,70,67.1,72.9,31.8,96
18180,Estimates,Mexico,484,MEX,Country/Area,1994,  88 457,  89 259,  43 745,  45 514,45.6,96.1,20,70.3,67.5,73.2,30.4,92
18181,Estimates,Mexico,484,MEX,Country/Area,1995,  90 062,  90 862,  44 501,  46 361,46.4,96,20.3,70.7,68,73.5,29,87
18182,Estimates,Mexico,484,MEX,Country/Area,1996,  91 663,  92 453,  45 252,  47 201,47.2,95.9,20.6,71.1,68.4,73.7,27.7,83
18183,Estimates,Mexico,484,MEX,Country/Area,1997,  93 242,  94 021,  45 992,  48 029,48,95.8,20.9,71.5,68.9,74.1,26.5,78
18184,Estimates,Mexico,484,MEX,Country/Area,1998,  94 800,  95 575,  46 725,  48 850,48.8,95.7,21.2,71.8,69.2,74.4,25.3,74
18185,Estimates,Mexico,484,MEX,Country/Area,1999,  96 350,  97 116,  47 451,  49 664,49.6,95.5,21.5,72.2,69.7,74.7,24.2,70
18186,Estimates,Mexico,484,MEX,Country/Area,2000,  97 881,  98 626,  48 160,  50 466,50.3,95.4,21.8,72.6,70.1,75,23.2,67
18187,Estimates,Mexico,484,MEX,Country/Area,2001,  99 370,  100 099,  48 864,  51 235,51.1,95.4,22.1,72.9,70.6,75.2,22.2,64
18188,Estimates,Mexico,484,MEX,Country/Area,2002,  100 828,  101 549,  49 573,  51 976,51.8,95.4,22.4,73.1,70.8,75.4,21.3,61
18189,Estimates,Mexico,484,MEX,Country/Area,2003,  102 269,  102 979,  50 272,  52 706,52.6,95.4,22.7,73.3,71,75.5,20.4,58
18190,Estimates,Mexico,484,MEX,Country/Area,2004,  103 688,  104 394,  50 965,  53 429,53.3,95.4,23,73.4,71.2,75.7,19.6,56
18191,Estimates,Mexico,484,MEX,Country/Area,2005,  105 100,  105 812,  51 660,  54 152,54,95.4,23.4,73.6,71.4,75.9,18.9,53
18192,Estimates,Mexico,484,MEX,Country/Area,2006,  106 523,  107 254,  52 368,  54 886,54.7,95.4,23.7,73.7,71.4,76,18.2,51
18193,Estimates,Mexico,484,MEX,Country/Area,2007,  107 985,  108 774,  53 119,  55 656,55.5,95.4,24,73.8,71.4,76.1,17.6,49
18194,Estimates,Mexico,484,MEX,Country/Area,2008,  109 564,  110 374,  53 911,  56 463,56.3,95.5,24.3,73.7,71.2,76.1,17,47
18195,Estimates,Mexico,484,MEX,Country/Area,2009,  111 185,  112 000,  54 715,  57 285,57.2,95.5,24.5,73.6,71.1,76.1,16.4,46
18196,Estimates,Mexico,484,MEX,Country/Area,2010,  112 815,  113 624,  55 513,  58 111,58,95.5,24.8,73.7,71.1,76.3,15.9,44
18197,Estimates,Mexico,484,MEX,Country/Area,2011,  114 433,  115 244,  56 305,  58 938,58.8,95.5,25.1,73.9,71.3,76.5,15.4,43
18198,Estimates,Mexico,484,MEX,Country/Area,2012,  116 054,  116 818,  57 066,  59 752,59.6,95.5,25.4,74.1,71.5,76.7,14.9,42
18199,Estimates,Mexico,484,MEX,Country/Area,2013,  117 582,  118 344,  57 796,  60 547,60.4,95.5,25.7,74.3,71.7,76.8,14.4,40
18200,Estimates,Mexico,484,MEX,Country/Area,2014,  119 105,  119 784,  58 476,  61 308,61.1,95.4,26,74.4,71.9,76.9,13.9,38
18201,Estimates,Mexico,484,MEX,Country/Area,2015,  120 464,  121 072,  59 066,  62 006,61.8,95.3,26.3,74.4,71.9,76.9,13.5,36
18202,Estimates,Mexico,484,MEX,Country/Area,2016,  121 681,  122 251,  59 593,  62 658,62.4,95.1,26.6,74.4,71.7,77,13.1,34
18203,Estimates,Mexico,484,MEX,Country/Area,2017,  122 822,  123 400,  60 107,  63 293,63,95,26.9,74.3,71.5,77,12.6,33
18204,Estimates,Mexico,484,MEX,Country/Area,2018,  123 978,  124 574,  60 641,  63 933,63.6,94.9,27.3,74.3,71.4,77.1,12.2,31
18205,Estimates,Mexico,484,MEX,Country/Area,2019,  125 169,  125 763,  61 184,  64 578,64.2,94.7,27.6,74.5,71.6,77.4,11.8,30
18206,Estimates,Mexico,484,MEX,Country/Area,2020,  126 357,  126 799,  61 635,  65 164,64.7,94.6,27.9,70.4,66.9,74.1,11.4,29
18207,Estimates,Mexico,484,MEX,Country/Area,2021,  127 241,  127 648,  61 980,  65 668,65.2,94.4,28.2,69.8,66.2,73.4,11,28
18208,Estimates,Mexico,484,MEX,Country/Area,2022,  128 055,  128 613,  62 402,  66 211,65.6,94.2,28.5,74,70.9,77,10.9,28
18209,Estimates,Mexico,484,MEX,Country/Area,2023,  129 171,  129 740,  62 926,  66 814,66.2,94.2,28.9,75.1,72.2,77.8,10.3,25
18210,Estimates,Nicaragua,558,NIC,Country/Area,1950,  1 313,  1 331,661,671,11.1,98.5,16.5,40.6,39.3,42,166.7,18
18211,Estimates,Nicaragua,558,NIC,Country/Area,1951,  1 350,  1 370,680,690,11.4,98.6,16.3,40.8,39.5,42.1,164.8,19
18212,Estimates,Nicaragua,558,NIC,Country/Area,1952,  1 389,  1 409,700,709,11.7,98.6,16.2,41.9,40.5,43.2,161.5,19
18213,Estimates,Nicaragua,558,NIC,Country/Area,1953,  1 429,  1 450,720,730,12,98.6,16,42.4,41.1,43.8,158.9,19
18214,Estimates,Nicaragua,558,NIC,Country/Area,1954,  1 471,  1 492,741,751,12.4,98.7,15.9,43.1,41.7,44.4,156.2,19
18215,Estimates,Nicaragua,558,NIC,Country/Area,1955,  1 514,  1 536,763,773,12.8,98.7,15.8,43.7,42.3,45,153.6,19
18216,Estimates,Nicaragua,558,NIC,Country/Area,1956,  1 559,  1 582,786,796,13.1,98.8,15.7,44.3,42.9,45.7,150.9,19
18217,Estimates,Nicaragua,558,NIC,Country/Area,1957,  1 605,  1 629,810,819,13.5,98.9,15.5,44.9,43.5,46.2,148.2,18
18218,Estimates,Nicaragua,558,NIC,Country/Area,1958,  1 654,  1 679,835,844,14,98.9,15.4,45.5,44.1,46.8,145.5,18
18219,Estimates,Nicaragua,558,NIC,Country/Area,1959,  1 704,  1 730,860,869,14.4,99,15.3,46.1,44.7,47.4,142.8,18
18220,Estimates,Nicaragua,558,NIC,Country/Area,1960,  1 756,  1 782,887,896,14.8,99,15.1,46.4,45,47.8,141.5,19
18221,Estimates,Nicaragua,558,NIC,Country/Area,1961,  1 809,  1 836,914,922,15.3,99.1,15,47.3,45.9,48.7,137.4,18
18222,Estimates,Nicaragua,558,NIC,Country/Area,1962,  1 864,  1 892,942,950,15.7,99.1,14.9,48,46.5,49.4,134.8,18
18223,Estimates,Nicaragua,558,NIC,Country/Area,1963,  1 921,  1 950,971,979,16.2,99.2,14.8,48.8,47.3,50.2,132.1,18
18224,Estimates,Nicaragua,558,NIC,Country/Area,1964,  1 980,  2 010,  1 001,  1 009,16.7,99.2,14.8,49.6,48,51.1,129.4,18
18225,Estimates,Nicaragua,558,NIC,Country/Area,1965,  2 041,  2 073,  1 032,  1 040,17.2,99.2,14.8,50.6,48.7,52.7,126.7,18
18226,Estimates,Nicaragua,558,NIC,Country/Area,1966,  2 105,  2 138,  1 065,  1 073,17.8,99.2,14.9,51.6,49.2,54,124,18
18227,Estimates,Nicaragua,558,NIC,Country/Area,1967,  2 171,  2 206,  1 098,  1 107,18.3,99.2,14.9,52.3,49.6,55.3,121.3,18
18228,Estimates,Nicaragua,558,NIC,Country/Area,1968,  2 240,  2 276,  1 133,  1 143,18.9,99.1,15,52.9,50.1,55.8,118.6,18
18229,Estimates,Nicaragua,558,NIC,Country/Area,1969,  2 312,  2 348,  1 169,  1 180,19.5,99,15,53.4,50.6,56.3,116,18
18230,Estimates,Nicaragua,558,NIC,Country/Area,1970,  2 385,  2 423,  1 205,  1 218,20.1,99,15,53.8,51,56.8,113.5,18
18231,Estimates,Nicaragua,558,NIC,Country/Area,1971,  2 461,  2 500,  1 243,  1 257,20.8,98.9,15.1,54.2,51.4,57.2,111.1,18
18232,Estimates,Nicaragua,558,NIC,Country/Area,1972,  2 539,  2 574,  1 280,  1 294,21.4,98.9,15.1,48,46.2,49.8,117.5,21
18233,Estimates,Nicaragua,558,NIC,Country/Area,1973,  2 608,  2 649,  1 317,  1 332,22,98.9,15.1,55,52,58.2,106.8,18
18234,Estimates,Nicaragua,558,NIC,Country/Area,1974,  2 690,  2 732,  1 358,  1 374,22.7,98.8,15.1,55.4,52.3,58.6,104.9,18
18235,Estimates,Nicaragua,558,NIC,Country/Area,1975,  2 774,  2 817,  1 400,  1 417,23.4,98.8,15.1,55.8,52.6,59.1,103.1,18
18236,Estimates,Nicaragua,558,NIC,Country/Area,1976,  2 860,  2 904,  1 442,  1 461,24.1,98.7,15.2,56.1,52.8,59.6,101.4,18
18237,Estimates,Nicaragua,558,NIC,Country/Area,1977,  2 948,  2 993,  1 486,  1 507,24.9,98.6,15.2,56.1,52.4,60.1,99.5,18
18238,Estimates,Nicaragua,558,NIC,Country/Area,1978,  3 037,  3 080,  1 528,  1 552,25.6,98.4,15.2,53.5,48.4,59.4,99.5,19
18239,Estimates,Nicaragua,558,NIC,Country/Area,1979,  3 123,  3 165,  1 566,  1 598,26.3,98,15.1,50.8,43.8,59.7,97.4,19
18240,Estimates,Nicaragua,558,NIC,Country/Area,1980,  3 206,  3 252,  1 607,  1 645,27,97.7,15.1,58,54.1,62,93,18
18241,Estimates,Nicaragua,558,NIC,Country/Area,1981,  3 299,  3 346,  1 653,  1 693,27.8,97.6,15.1,58.3,54.2,62.6,90.4,18
18242,Estimates,Nicaragua,558,NIC,Country/Area,1982,  3 392,  3 439,  1 698,  1 741,28.6,97.5,15.2,58.7,54.6,63,87.6,17
18243,Estimates,Nicaragua,558,NIC,Country/Area,1983,  3 485,  3 530,  1 742,  1 789,29.3,97.4,15.2,56.9,51.3,63.2,84.5,17
18244,Estimates,Nicaragua,558,NIC,Country/Area,1984,  3 575,  3 619,  1 783,  1 836,30.1,97.1,15.2,56.1,49.9,63.4,81.1,16
18245,Estimates,Nicaragua,558,NIC,Country/Area,1985,  3 663,  3 706,  1 823,  1 883,30.8,96.8,15.2,56.4,50.1,63.7,77.6,15
18246,Estimates,Nicaragua,558,NIC,Country/Area,1986,  3 750,  3 794,  1 864,  1 930,31.5,96.6,15.2,57.6,51.7,64.1,73.8,15
18247,Estimates,Nicaragua,558,NIC,Country/Area,1987,  3 838,  3 882,  1 905,  1 977,32.3,96.3,15.3,57.3,51.1,64.4,69.9,14
18248,Estimates,Nicaragua,558,NIC,Country/Area,1988,  3 926,  3 972,  1 947,  2 025,33,96.2,15.3,59.8,55,64.9,66.1,13
18249,Estimates,Nicaragua,558,NIC,Country/Area,1989,  4 019,  4 066,  1 993,  2 073,33.8,96.1,15.4,61.9,58.2,65.6,62.1,12
18250,Estimates,Nicaragua,558,NIC,Country/Area,1990,  4 114,  4 163,  2 041,  2 122,34.6,96.2,15.6,62.5,58.9,66.1,58.2,11
18251,Estimates,Nicaragua,558,NIC,Country/Area,1991,  4 211,  4 260,  2 089,  2 171,35.4,96.2,15.7,63.3,60,66.6,54.4,11
18252,Estimates,Nicaragua,558,NIC,Country/Area,1992,  4 309,  4 357,  2 137,  2 220,36.2,96.3,15.9,63.7,60.4,66.8,51,10
18253,Estimates,Nicaragua,558,NIC,Country/Area,1993,  4 406,  4 454,  2 185,  2 269,37,96.3,16.1,64.1,60.9,67.2,47.7,9
18254,Estimates,Nicaragua,558,NIC,Country/Area,1994,  4 502,  4 549,  2 232,  2 317,37.8,96.4,16.3,64.5,61.4,67.6,44.6,8
18255,Estimates,Nicaragua,558,NIC,Country/Area,1995,  4 597,  4 643,  2 279,  2 364,38.6,96.4,16.5,64.9,61.7,67.9,41.9,8
18256,Estimates,Nicaragua,558,NIC,Country/Area,1996,  4 689,  4 730,  2 322,  2 408,39.3,96.4,16.8,65.2,62.1,68.2,39.4,7
18257,Estimates,Nicaragua,558,NIC,Country/Area,1997,  4 771,  4 810,  2 361,  2 448,40,96.4,17.1,65.5,62.4,68.5,37,7
18258,Estimates,Nicaragua,558,NIC,Country/Area,1998,  4 848,  4 884,  2 398,  2 486,40.6,96.5,17.4,64.1,61.5,66.7,37.6,7
18259,Estimates,Nicaragua,558,NIC,Country/Area,1999,  4 919,  4 954,  2 432,  2 522,41.2,96.5,17.7,65.9,62.8,68.9,33.1,6
18260,Estimates,Nicaragua,558,NIC,Country/Area,2000,  4 989,  5 023,  2 466,  2 557,41.7,96.5,18,66.4,63.3,69.4,31.3,5
18261,Estimates,Nicaragua,558,NIC,Country/Area,2001,  5 056,  5 088,  2 498,  2 590,42.3,96.4,18.4,67,64,70.1,29.7,5
18262,Estimates,Nicaragua,558,NIC,Country/Area,2002,  5 119,  5 150,  2 528,  2 622,42.8,96.4,18.7,68,64.9,71,28.2,5
18263,Estimates,Nicaragua,558,NIC,Country/Area,2003,  5 180,  5 211,  2 557,  2 653,43.3,96.4,19.1,68.7,65.7,71.8,26.8,4
18264,Estimates,Nicaragua,558,NIC,Country/Area,2004,  5 242,  5 273,  2 588,  2 685,43.8,96.4,19.4,69.5,66.5,72.5,25.6,4
18265,Estimates,Nicaragua,558,NIC,Country/Area,2005,  5 304,  5 342,  2 621,  2 721,44.4,96.3,19.8,70.4,67.3,73.4,24.4,4
18266,Estimates,Nicaragua,558,NIC,Country/Area,2006,  5 380,  5 419,  2 659,  2 760,45,96.4,20.1,71,67.9,74,23.2,4
18267,Estimates,Nicaragua,558,NIC,Country/Area,2007,  5 458,  5 497,  2 698,  2 799,45.7,96.4,20.3,71.2,68.2,74.2,22.4,4
18268,Estimates,Nicaragua,558,NIC,Country/Area,2008,  5 537,  5 577,  2 737,  2 839,46.3,96.4,20.6,71.4,68.4,74.3,21.3,4
18269,Estimates,Nicaragua,558,NIC,Country/Area,2009,  5 616,  5 657,  2 777,  2 880,47,96.4,20.9,71.5,68.5,74.5,20.4,3
18270,Estimates,Nicaragua,558,NIC,Country/Area,2010,  5 697,  5 737,  2 817,  2 921,47.7,96.5,21.2,71.8,68.8,74.7,19.7,3
18271,Estimates,Nicaragua,558,NIC,Country/Area,2011,  5 778,  5 819,  2 857,  2 962,48.4,96.5,21.4,72,69,75,18.8,3
18272,Estimates,Nicaragua,558,NIC,Country/Area,2012,  5 860,  5 901,  2 898,  3 003,49,96.5,21.7,72.4,69.4,75.4,18,3
18273,Estimates,Nicaragua,558,NIC,Country/Area,2013,  5 943,  5 984,  2 939,  3 045,49.7,96.5,22,72.6,69.5,75.5,17.4,3
18274,Estimates,Nicaragua,558,NIC,Country/Area,2014,  6 025,  6 066,  2 980,  3 086,50.4,96.6,22.4,72.8,69.9,75.6,16.7,3
18275,Estimates,Nicaragua,558,NIC,Country/Area,2015,  6 108,  6 149,  3 021,  3 128,51.1,96.6,22.7,72.9,70.1,75.6,16.1,3
18276,Estimates,Nicaragua,558,NIC,Country/Area,2016,  6 191,  6 233,  3 063,  3 170,51.8,96.6,23,73.2,70.4,75.8,15.5,3
18277,Estimates,Nicaragua,558,NIC,Country/Area,2017,  6 274,  6 316,  3 105,  3 212,52.5,96.7,23.3,73.4,70.7,76,15,2
18278,Estimates,Nicaragua,558,NIC,Country/Area,2018,  6 358,  6 400,  3 146,  3 254,53.2,96.7,23.6,73.9,71,76.6,14.5,2
18279,Estimates,Nicaragua,558,NIC,Country/Area,2019,  6 442,  6 484,  3 188,  3 296,53.9,96.7,24,73.8,71,76.4,14,2
18280,Estimates,Nicaragua,558,NIC,Country/Area,2020,  6 525,  6 565,  3 228,  3 337,54.6,96.7,24.3,70.8,67.6,74,13.5,2
18281,Estimates,Nicaragua,558,NIC,Country/Area,2021,  6 605,  6 645,  3 267,  3 378,55.2,96.7,24.6,70.5,67.6,73.4,13.1,2
18282,Estimates,Nicaragua,558,NIC,Country/Area,2022,  6 684,  6 731,  3 309,  3 422,55.9,96.7,24.9,74.5,71.8,76.9,12.7,2
18283,Estimates,Nicaragua,558,NIC,Country/Area,2023,  6 777,  6 824,  3 356,  3 468,56.7,96.8,25.3,74.9,72.3,77.4,12.3,2
18284,Estimates,Panama,591,PAN,Country/Area,1950,851,861,441,420,11.6,105,17.7,55.4,54.4,56.6,82.8,4
18285,Estimates,Panama,591,PAN,Country/Area,1951,871,882,451,431,11.9,104.9,17.6,55.9,54.8,57.2,80.8,4
18286,Estimates,Panama,591,PAN,Country/Area,1952,893,904,463,442,12.2,104.7,17.4,56.4,55.2,57.7,78.8,4
18287,Estimates,Panama,591,PAN,Country/Area,1953,916,928,474,454,12.5,104.5,17.3,56.8,55.6,58.3,76.9,4
18288,Estimates,Panama,591,PAN,Country/Area,1954,940,953,487,466,12.8,104.4,17.2,57.2,56.1,58.6,75,4
18289,Estimates,Panama,591,PAN,Country/Area,1955,966,979,500,479,13.2,104.2,17.1,57.5,56.2,58.9,73.2,4
18290,Estimates,Panama,591,PAN,Country/Area,1956,992,  1 006,513,493,13.6,104.1,17,57.9,56.7,59.2,71.3,4
18291,Estimates,Panama,591,PAN,Country/Area,1957,  1 020,  1 034,527,507,13.9,104,16.9,58.3,57.2,59.5,69.6,4
18292,Estimates,Panama,591,PAN,Country/Area,1958,  1 048,  1 063,542,521,14.3,103.9,16.9,58.9,57.9,60.1,68,4
18293,Estimates,Panama,591,PAN,Country/Area,1959,  1 078,  1 094,557,537,14.7,103.8,16.8,59.6,58.6,60.7,66.4,4
18294,Estimates,Panama,591,PAN,Country/Area,1960,  1 109,  1 126,573,553,15.2,103.7,16.7,60.3,59.3,61.3,64.8,4
18295,Estimates,Panama,591,PAN,Country/Area,1961,  1 143,  1 160,590,570,15.6,103.7,16.7,60.9,59.8,62.1,63.2,4
18296,Estimates,Panama,591,PAN,Country/Area,1962,  1 177,  1 195,608,587,16.1,103.6,16.6,61.4,60.3,62.7,61.7,4
18297,Estimates,Panama,591,PAN,Country/Area,1963,  1 213,  1 232,627,606,16.6,103.5,16.5,61.8,60.6,63.1,60.2,4
18298,Estimates,Panama,591,PAN,Country/Area,1964,  1 251,  1 270,646,624,17.1,103.4,16.5,62.1,60.9,63.4,58.7,4
18299,Estimates,Panama,591,PAN,Country/Area,1965,  1 289,  1 309,665,644,17.6,103.3,16.4,62.3,61.1,63.7,57.2,4
18300,Estimates,Panama,591,PAN,Country/Area,1966,  1 328,  1 348,685,663,18.2,103.2,16.4,62.6,61.4,64,55.9,4
18301,Estimates,Panama,591,PAN,Country/Area,1967,  1 368,  1 389,705,684,18.7,103.2,16.4,62.9,61.6,64.3,54.3,4
18302,Estimates,Panama,591,PAN,Country/Area,1968,  1 409,  1 429,726,704,19.3,103.1,16.4,63.2,62,64.6,52.6,4
18303,Estimates,Panama,591,PAN,Country/Area,1969,  1 450,  1 471,746,724,19.8,103,16.4,63.7,62.4,65,50.8,4
18304,Estimates,Panama,591,PAN,Country/Area,1970,  1 492,  1 513,768,745,20.4,103,16.5,64.1,62.7,65.5,49.1,4
18305,Estimates,Panama,591,PAN,Country/Area,1971,  1 534,  1 556,789,767,21,102.9,16.6,64.7,63.2,66.3,46.8,4
18306,Estimates,Panama,591,PAN,Country/Area,1972,  1 578,  1 600,811,789,21.6,102.9,16.6,65.2,63.6,66.9,44.6,3
18307,Estimates,Panama,591,PAN,Country/Area,1973,  1 622,  1 644,833,810,22.2,102.8,16.7,65.8,64,67.7,42.6,3
18308,Estimates,Panama,591,PAN,Country/Area,1974,  1 666,  1 688,855,833,22.8,102.7,16.9,66.6,64.7,68.6,40.6,3
18309,Estimates,Panama,591,PAN,Country/Area,1975,  1 710,  1 732,878,855,23.4,102.7,17,67.2,65.3,69.4,38.9,3
18310,Estimates,Panama,591,PAN,Country/Area,1976,  1 755,  1 777,900,877,24,102.6,17.2,67.8,65.7,70.1,37.4,3
18311,Estimates,Panama,591,PAN,Country/Area,1977,  1 799,  1 822,922,899,24.6,102.5,17.3,68.3,66.1,70.7,36,3
18312,Estimates,Panama,591,PAN,Country/Area,1978,  1 844,  1 866,945,922,25.2,102.5,17.5,68.7,66.5,71.1,35,3
18313,Estimates,Panama,591,PAN,Country/Area,1979,  1 889,  1 912,967,944,25.8,102.4,17.7,69.1,66.8,71.6,33.8,3
18314,Estimates,Panama,591,PAN,Country/Area,1980,  1 934,  1 958,990,967,26.4,102.3,18,69.5,67.2,72,32.8,3
18315,Estimates,Panama,591,PAN,Country/Area,1981,  1 981,  2 004,  1 014,991,27,102.3,18.2,69.8,67.4,72.4,31.7,3
18316,Estimates,Panama,591,PAN,Country/Area,1982,  2 028,  2 052,  1 037,  1 015,27.7,102.2,18.4,69.9,67.5,72.5,30.7,2
18317,Estimates,Panama,591,PAN,Country/Area,1983,  2 076,  2 101,  1 062,  1 039,28.3,102.2,18.7,70.1,67.7,72.8,29.7,2
18318,Estimates,Panama,591,PAN,Country/Area,1984,  2 126,  2 151,  1 087,  1 064,29,102.1,18.9,70.4,67.9,73.1,28.6,2
18319,Estimates,Panama,591,PAN,Country/Area,1985,  2 176,  2 201,  1 112,  1 089,29.7,102.1,19.2,70.5,68.1,73.2,27.6,2
18320,Estimates,Panama,591,PAN,Country/Area,1986,  2 226,  2 251,  1 137,  1 114,30.4,102,19.4,70.7,68.1,73.5,26.7,2
18321,Estimates,Panama,591,PAN,Country/Area,1987,  2 277,  2 302,  1 162,  1 140,31,102,19.7,70.8,68.2,73.6,25.8,2
18322,Estimates,Panama,591,PAN,Country/Area,1988,  2 327,  2 353,  1 188,  1 165,31.7,101.9,19.9,70.9,68.3,73.8,25,2
18323,Estimates,Panama,591,PAN,Country/Area,1989,  2 378,  2 404,  1 213,  1 191,32.4,101.9,20.2,70.1,66.9,73.7,24.8,2
18324,Estimates,Panama,591,PAN,Country/Area,1990,  2 429,  2 456,  1 239,  1 217,33.1,101.8,20.5,71.3,68.5,74.3,23.6,2
18325,Estimates,Panama,591,PAN,Country/Area,1991,  2 482,  2 508,  1 265,  1 244,33.8,101.7,20.8,71.3,68.5,74.4,23.2,2
18326,Estimates,Panama,591,PAN,Country/Area,1992,  2 535,  2 561,  1 291,  1 270,34.5,101.6,21,71.5,68.5,74.8,22.7,2
18327,Estimates,Panama,591,PAN,Country/Area,1993,  2 588,  2 615,  1 318,  1 298,35.3,101.5,21.3,71.8,68.8,75.1,22.3,2
18328,Estimates,Panama,591,PAN,Country/Area,1994,  2 642,  2 670,  1 344,  1 325,36,101.5,21.6,71.9,68.9,75.3,21.9,2
18329,Estimates,Panama,591,PAN,Country/Area,1995,  2 697,  2 725,  1 372,  1 353,36.7,101.4,21.9,72,68.9,75.4,21.6,2
18330,Estimates,Panama,591,PAN,Country/Area,1996,  2 752,  2 780,  1 399,  1 381,37.5,101.3,22.2,72.2,69,75.7,21.3,2
18331,Estimates,Panama,591,PAN,Country/Area,1997,  2 808,  2 837,  1 427,  1 410,38.2,101.2,22.5,72.5,69.4,75.9,21,2
18332,Estimates,Panama,591,PAN,Country/Area,1998,  2 865,  2 894,  1 455,  1 439,39,101.2,22.7,72.8,69.6,76.2,20.6,2
18333,Estimates,Panama,591,PAN,Country/Area,1999,  2 923,  2 952,  1 484,  1 468,39.8,101.1,23,73.1,70.1,76.4,20.2,2
18334,Estimates,Panama,591,PAN,Country/Area,2000,  2 981,  3 010,  1 513,  1 497,40.6,101.1,23.3,73.4,70.4,76.7,19.7,2
18335,Estimates,Panama,591,PAN,Country/Area,2001,  3 040,  3 070,  1 542,  1 527,41.4,101,23.5,73.8,70.7,77.1,19.2,2
18336,Estimates,Panama,591,PAN,Country/Area,2002,  3 099,  3 129,  1 572,  1 557,42.2,101,23.8,74.2,71.1,77.4,18.7,2
18337,Estimates,Panama,591,PAN,Country/Area,2003,  3 159,  3 190,  1 602,  1 588,43,100.9,24.1,74.6,71.5,77.8,18.1,2
18338,Estimates,Panama,591,PAN,Country/Area,2004,  3 220,  3 251,  1 633,  1 618,43.8,100.9,24.3,74.8,71.8,78.1,17.5,2
18339,Estimates,Panama,591,PAN,Country/Area,2005,  3 282,  3 313,  1 663,  1 650,44.7,100.8,24.6,75.2,72,78.4,16.9,2
18340,Estimates,Panama,591,PAN,Country/Area,2006,  3 344,  3 375,  1 694,  1 681,45.5,100.8,24.8,75.4,72.3,78.7,16.4,2
18341,Estimates,Panama,591,PAN,Country/Area,2007,  3 406,  3 437,  1 725,  1 712,46.3,100.7,25.1,75.7,72.5,79,15.9,1
18342,Estimates,Panama,591,PAN,Country/Area,2008,  3 469,  3 501,  1 756,  1 744,47.2,100.7,25.4,75.9,72.7,79.3,15.5,1
18343,Estimates,Panama,591,PAN,Country/Area,2009,  3 532,  3 564,  1 788,  1 777,48.1,100.6,25.6,76.2,72.8,79.8,15,1
18344,Estimates,Panama,591,PAN,Country/Area,2010,  3 596,  3 629,  1 819,  1 809,48.9,100.6,25.9,76.4,73,79.9,14.6,1
18345,Estimates,Panama,591,PAN,Country/Area,2011,  3 661,  3 694,  1 851,  1 842,49.8,100.5,26.2,76.7,73.3,80.2,14.3,1
18346,Estimates,Panama,591,PAN,Country/Area,2012,  3 726,  3 759,  1 884,  1 876,50.7,100.4,26.5,76.9,73.6,80.3,14,1
